ytid,start_s,end_s,is_audioset_eval,path,status,duration_s
1BVSYfNCcv0,30,40,True,data/raw/musiccaps/audio/1BVSYfNCcv0_30_40.mp3,ok,10.0
1Ccis4FDGwY,20,30,False,data/raw/musiccaps/audio/1Ccis4FDGwY_20_30.mp3,ok,10.0
1DNoynuGLV4,30,40,True,data/raw/musiccaps/audio/1DNoynuGLV4_30_40.mp3,ok,10.0
1FU5odlgLmo,30,40,True,data/raw/musiccaps/audio/1FU5odlgLmo_30_40.mp3,ok,10.0
1FnA3w94zXI,30,40,True,data/raw/musiccaps/audio/1FnA3w94zXI_30_40.mp3,ok,10.0
1FnT0RrfMEA,30,40,False,data/raw/musiccaps/audio/1FnT0RrfMEA_30_40.mp3,ok,10.0
1GCOnj53QYM,0,10,False,data/raw/musiccaps/audio/1GCOnj53QYM_0_10.mp3,ok,10.0
1IK4OeOqAEo,30,40,False,data/raw/musiccaps/audio/1IK4OeOqAEo_30_40.mp3,ok,10.0
1ILLsA6gqHE,30,40,False,data/raw/musiccaps/audio/1ILLsA6gqHE_30_40.mp3,ok,10.0
1IMi7yfZVVM,40,50,False,data/raw/musiccaps/audio/1IMi7yfZVVM_40_50.mp3,ok,10.0
1Is1xfDjZrw,30,40,False,data/raw/musiccaps/audio/1Is1xfDjZrw_30_40.mp3,ok,10.0
1JpeDWbgUO8,30,40,True,data/raw/musiccaps/audio/1JpeDWbgUO8_30_40.mp3,ok,10.0
1JqNiV03kog,30,40,False,data/raw/musiccaps/audio/1JqNiV03kog_30_40.mp3,ok,10.0
1JwoLPCIGhs,30,40,False,data/raw/musiccaps/audio/1JwoLPCIGhs_30_40.mp3,ok,10.0
1KN3GrwhY8c,420,430,False,data/raw/musiccaps/audio/1KN3GrwhY8c_420_430.mp3,ok,10.0
1KmsVHx7E2c,0,10,True,data/raw/musiccaps/audio/1KmsVHx7E2c_0_10.mp3,ok,9.993
1LA64TXatWk,30,40,False,data/raw/musiccaps/audio/1LA64TXatWk_30_40.mp3,ok,10.0
1MwaXCfUvX8,110,120,True,data/raw/musiccaps/audio/1MwaXCfUvX8_110_120.mp3,ok,10.0
1O4LpU7HggY,30,40,False,data/raw/musiccaps/audio/1O4LpU7HggY_30_40.mp3,ok,10.0
1OIfQHKnAcw,20,30,False,data/raw/musiccaps/audio/1OIfQHKnAcw_20_30.mp3,ok,10.0
1PKxdTlquCA,30,40,True,data/raw/musiccaps/audio/1PKxdTlquCA_30_40.mp3,ok,10.0
1PN-bfs2EhY,30,40,True,data/raw/musiccaps/audio/1PN-bfs2EhY_30_40.mp3,corrupt,
1PSzSTilu_s,30,40,True,data/raw/musiccaps/audio/1PSzSTilu_s_30_40.mp3,ok,10.0
1Q9DXhXMSFI,30,40,True,data/raw/musiccaps/audio/1Q9DXhXMSFI_30_40.mp3,corrupt,
1QFli7KSXAQ,30,40,False,data/raw/musiccaps/audio/1QFli7KSXAQ_30_40.mp3,ok,10.0
1QSD-dzEv7Y,40,50,False,data/raw/musiccaps/audio/1QSD-dzEv7Y_40_50.mp3,ok,10.0
1RRGInmOhTQ,250,260,False,data/raw/musiccaps/audio/1RRGInmOhTQ_250_260.mp3,ok,10.0
1Rd1w7Ty1ak,160,170,False,data/raw/musiccaps/audio/1Rd1w7Ty1ak_160_170.mp3,ok,10.0
1RhYdQnZ_hw,30,40,True,data/raw/musiccaps/audio/1RhYdQnZ_hw_30_40.mp3,ok,10.0
1RwhRTe-OKk,30,40,True,data/raw/musiccaps/audio/1RwhRTe-OKk_30_40.mp3,corrupt,
1SO5RJLWKAs,30,40,False,,missing,
1SqihV_DnEg,30,40,True,data/raw/musiccaps/audio/1SqihV_DnEg_30_40.mp3,ok,10.0
1ToIyrmWFjw,20,30,False,data/raw/musiccaps/audio/1ToIyrmWFjw_20_30.mp3,corrupt,
1TyOPtg0Yfk,30,40,True,,missing,
1V7ReAk9k-4,30,40,True,data/raw/musiccaps/audio/1V7ReAk9k-4_30_40.mp3,corrupt,
1VKSpjXZvKo,150,160,False,data/raw/musiccaps/audio/1VKSpjXZvKo_150_160.mp3,ok,10.0
1W2Cz2Jj76Q,30,40,False,data/raw/musiccaps/audio/1W2Cz2Jj76Q_30_40.mp3,corrupt,
1W2FOzSXsxs,30,40,True,data/raw/musiccaps/audio/1W2FOzSXsxs_30_40.mp3,corrupt,
1WlvXneu6oY,30,40,True,data/raw/musiccaps/audio/1WlvXneu6oY_30_40.mp3,ok,10.0
1Xtkou9dtyA,370,380,True,data/raw/musiccaps/audio/1Xtkou9dtyA_370_380.mp3,ok,10.0
1YPYQP6yupA,30,40,False,,missing,
1ZaxqZMs21M,220,230,True,data/raw/musiccaps/audio/1ZaxqZMs21M_220_230.mp3,ok,10.0
1Ziku4FLka4,30,40,False,data/raw/musiccaps/audio/1Ziku4FLka4_30_40.mp3,ok,10.0
1_YHHL_t2GI,150,160,False,data/raw/musiccaps/audio/1_YHHL_t2GI_150_160.mp3,ok,10.0
1a_nvi4sW64,30,40,True,data/raw/musiccaps/audio/1a_nvi4sW64_30_40.mp3,corrupt,
1bSP4wLfMpA,0,10,True,data/raw/musiccaps/audio/1bSP4wLfMpA_0_10.mp3,ok,9.993
1cqcTbDxsHM,130,140,True,data/raw/musiccaps/audio/1cqcTbDxsHM_130_140.mp3,ok,10.0
1cwGW0cBdRs,30,40,True,data/raw/musiccaps/audio/1cwGW0cBdRs_30_40.mp3,ok,10.0
1dt9eL2rmSY,30,40,True,data/raw/musiccaps/audio/1dt9eL2rmSY_30_40.mp3,ok,10.0
1gDNqOQFopY,30,40,True,data/raw/musiccaps/audio/1gDNqOQFopY_30_40.mp3,corrupt,
1h2sb2xeCt8,30,40,False,data/raw/musiccaps/audio/1h2sb2xeCt8_30_40.mp3,ok,10.0
1hABzqBHh7w,30,40,True,data/raw/musiccaps/audio/1hABzqBHh7w_30_40.mp3,ok,10.0
1hWAOReJehw,140,150,True,data/raw/musiccaps/audio/1hWAOReJehw_140_150.mp3,ok,10.0
1heMbyumHAo,30,40,True,data/raw/musiccaps/audio/1heMbyumHAo_30_40.mp3,ok,10.0
1i1sbQOILb0,30,40,True,,missing,
1j13NdQiw8c,30,40,True,data/raw/musiccaps/audio/1j13NdQiw8c_30_40.mp3,ok,10.0
1j3pXUr8R4M,40,50,False,data/raw/musiccaps/audio/1j3pXUr8R4M_40_50.mp3,corrupt,
1j4rFfU5XKQ,30,40,True,data/raw/musiccaps/audio/1j4rFfU5XKQ_30_40.mp3,ok,10.0
1jATjKL2vAE,10,20,False,data/raw/musiccaps/audio/1jATjKL2vAE_10_20.mp3,wrong_duration,0.007800453514739229
1jptuEjuTig,30,40,False,data/raw/musiccaps/audio/1jptuEjuTig_30_40.mp3,ok,10.0
1kYDbl5Y9Sg,490,500,False,data/raw/musiccaps/audio/1kYDbl5Y9Sg_490_500.mp3,ok,10.0
1l7BjFDQLUM,90,100,False,data/raw/musiccaps/audio/1l7BjFDQLUM_90_100.mp3,ok,10.0
1lgqqW5TsJk,30,40,True,data/raw/musiccaps/audio/1lgqqW5TsJk_30_40.mp3,ok,10.0
1ls3ectO1F4,30,40,False,data/raw/musiccaps/audio/1ls3ectO1F4_30_40.mp3,ok,10.0
1mB_cboJR8s,130,140,False,data/raw/musiccaps/audio/1mB_cboJR8s_130_140.mp3,ok,10.0
1nUqhH8bAPk,30,40,True,data/raw/musiccaps/audio/1nUqhH8bAPk_30_40.mp3,ok,10.0
1o7iTDLNTFk,30,40,False,data/raw/musiccaps/audio/1o7iTDLNTFk_30_40.mp3,ok,10.0
1pR0SgbqP3M,30,40,True,data/raw/musiccaps/audio/1pR0SgbqP3M_30_40.mp3,ok,10.0
1rhsnmWLeGw,30,40,True,data/raw/musiccaps/audio/1rhsnmWLeGw_30_40.mp3,corrupt,
1tNkAc29aPE,30,40,True,data/raw/musiccaps/audio/1tNkAc29aPE_30_40.mp3,ok,10.0
1tz4xNRRR4M,10,20,True,data/raw/musiccaps/audio/1tz4xNRRR4M_10_20.mp3,ok,10.0
1uHF1-8TcEk,30,40,True,data/raw/musiccaps/audio/1uHF1-8TcEk_30_40.mp3,ok,10.0
1xhwyUVSRQk,170,180,False,data/raw/musiccaps/audio/1xhwyUVSRQk_170_180.mp3,ok,10.0
1y1lEOGBcWM,130,140,False,data/raw/musiccaps/audio/1y1lEOGBcWM_130_140.mp3,corrupt,
1yGWdegJjA4,30,40,True,data/raw/musiccaps/audio/1yGWdegJjA4_30_40.mp3,corrupt,
1yWGmdevTuM,30,40,True,data/raw/musiccaps/audio/1yWGmdevTuM_30_40.mp3,ok,10.0
1ypKEH2kd7g,30,40,False,data/raw/musiccaps/audio/1ypKEH2kd7g_30_40.mp3,ok,10.0
2-K-7T8ZIWA,20,30,False,data/raw/musiccaps/audio/2-K-7T8ZIWA_20_30.mp3,ok,10.0
20QZS9L5WeA,70,80,False,data/raw/musiccaps/audio/20QZS9L5WeA_70_80.mp3,ok,10.0
20Vh6z6Ie0E,30,40,True,data/raw/musiccaps/audio/20Vh6z6Ie0E_30_40.mp3,ok,10.0
21MgIcLN8Ow,30,40,False,data/raw/musiccaps/audio/21MgIcLN8Ow_30_40.mp3,ok,10.0
23xC7lTBikU,20,30,True,data/raw/musiccaps/audio/23xC7lTBikU_20_30.mp3,ok,10.0
244y56-vLWE,30,40,False,data/raw/musiccaps/audio/244y56-vLWE_30_40.mp3,ok,10.0
24cmo2fEQo8,60,70,False,data/raw/musiccaps/audio/24cmo2fEQo8_60_70.mp3,ok,10.0
25Ccp8usBtE,30,40,False,,missing,
25RWrqQol7Y,30,40,True,,missing,
26HLgXWF-Co,30,40,False,data/raw/musiccaps/audio/26HLgXWF-Co_30_40.mp3,ok,10.0
26IOFykrJrc,30,40,True,data/raw/musiccaps/audio/26IOFykrJrc_30_40.mp3,ok,10.0
26jTWRMRoxY,30,40,True,data/raw/musiccaps/audio/26jTWRMRoxY_30_40.mp3,ok,10.0
28pkN4m1x6I,80,90,False,data/raw/musiccaps/audio/28pkN4m1x6I_80_90.mp3,ok,10.0
28wBrNjHXOM,390,400,True,data/raw/musiccaps/audio/28wBrNjHXOM_390_400.mp3,corrupt,
298Q_pSLflU,70,80,True,data/raw/musiccaps/audio/298Q_pSLflU_70_80.mp3,ok,10.0
2ATMQxWVpXk,0,10,True,data/raw/musiccaps/audio/2ATMQxWVpXk_0_10.mp3,ok,9.993
2BBAUwC1BI4,70,80,False,data/raw/musiccaps/audio/2BBAUwC1BI4_70_80.mp3,ok,10.0
2BGzxAuetOA,30,40,True,data/raw/musiccaps/audio/2BGzxAuetOA_30_40.mp3,corrupt,
2CzfBZ1mYBs,170,180,True,data/raw/musiccaps/audio/2CzfBZ1mYBs_170_180.mp3,ok,10.0
2FQKfGCwjSE,30,40,True,data/raw/musiccaps/audio/2FQKfGCwjSE_30_40.mp3,ok,10.0
2G4lyzAZ1vk,30,40,True,data/raw/musiccaps/audio/2G4lyzAZ1vk_30_40.mp3,corrupt,
2G5bSYHcJSM,30,40,True,,missing,
2GWkKVHxGRM,30,40,True,data/raw/musiccaps/audio/2GWkKVHxGRM_30_40.mp3,ok,10.0
2GepmcbNlJY,0,10,True,data/raw/musiccaps/audio/2GepmcbNlJY_0_10.mp3,ok,10.0
2Gja9wBkz6U,460,470,False,data/raw/musiccaps/audio/2Gja9wBkz6U_460_470.mp3,ok,10.0
2I6pPRWKsCQ,380,390,False,data/raw/musiccaps/audio/2I6pPRWKsCQ_380_390.mp3,ok,10.0
2Ic1zm9mBjk,30,40,True,data/raw/musiccaps/audio/2Ic1zm9mBjk_30_40.mp3,ok,10.0
2IpapScfsT4,80,90,False,data/raw/musiccaps/audio/2IpapScfsT4_80_90.mp3,ok,10.0
2JNY2SaMk7s,30,40,False,data/raw/musiccaps/audio/2JNY2SaMk7s_30_40.mp3,ok,10.0
2JnlmS1zzls,30,40,True,data/raw/musiccaps/audio/2JnlmS1zzls_30_40.mp3,ok,10.0
2JuMYUPMGGM,190,200,True,data/raw/musiccaps/audio/2JuMYUPMGGM_190_200.mp3,ok,10.0
2KGnpMYHBGI,20,30,True,data/raw/musiccaps/audio/2KGnpMYHBGI_20_30.mp3,ok,10.0
2KkNk9Ao7G4,150,160,False,data/raw/musiccaps/audio/2KkNk9Ao7G4_150_160.mp3,ok,10.0
2KwSyaLT_mw,40,50,True,data/raw/musiccaps/audio/2KwSyaLT_mw_40_50.mp3,ok,10.0
2M-CFCo-rkY,30,40,False,data/raw/musiccaps/audio/2M-CFCo-rkY_30_40.mp3,ok,10.0
2MZUbxulAI4,310,320,False,data/raw/musiccaps/audio/2MZUbxulAI4_310_320.mp3,ok,10.0
2MpzHv5KNZU,30,40,True,data/raw/musiccaps/audio/2MpzHv5KNZU_30_40.mp3,ok,10.0
2OI4QeokeRQ,60,70,True,data/raw/musiccaps/audio/2OI4QeokeRQ_60_70.mp3,corrupt,
2Q20hVyYjBM,30,40,False,data/raw/musiccaps/audio/2Q20hVyYjBM_30_40.mp3,corrupt,
2RMOegT2Jn8,30,40,False,data/raw/musiccaps/audio/2RMOegT2Jn8_30_40.mp3,corrupt,
2RU4CSDzS-g,30,40,True,data/raw/musiccaps/audio/2RU4CSDzS-g_30_40.mp3,ok,10.0
2SI_uNBcSyw,0,10,True,data/raw/musiccaps/audio/2SI_uNBcSyw_0_10.mp3,ok,9.993
2SQxfaWAJJg,30,40,False,data/raw/musiccaps/audio/2SQxfaWAJJg_30_40.mp3,ok,10.0
2SenLjPbGzU,30,40,False,data/raw/musiccaps/audio/2SenLjPbGzU_30_40.mp3,ok,10.0
2ShO1jZYZeA,30,40,False,data/raw/musiccaps/audio/2ShO1jZYZeA_30_40.mp3,ok,10.0
2T1P9ovsl4A,30,40,True,data/raw/musiccaps/audio/2T1P9ovsl4A_30_40.mp3,ok,10.0
2U8Dvh7nwFI,30,40,True,data/raw/musiccaps/audio/2U8Dvh7nwFI_30_40.mp3,ok,10.0
2UY_-oF1vqo,30,40,False,data/raw/musiccaps/audio/2UY_-oF1vqo_30_40.mp3,corrupt,
2Ui85-AOLyo,30,40,False,data/raw/musiccaps/audio/2Ui85-AOLyo_30_40.mp3,ok,10.0
2UnlMwW8nyI,30,40,False,data/raw/musiccaps/audio/2UnlMwW8nyI_30_40.mp3,ok,10.0
2VFVe0RCn7g,10,20,True,data/raw/musiccaps/audio/2VFVe0RCn7g_10_20.mp3,wrong_duration,0.007800453514739229
2WxUIkF2zEw,10,20,True,data/raw/musiccaps/audio/2WxUIkF2zEw_10_20.mp3,ok,10.0
2YAyM0aHFRU,150,160,True,data/raw/musiccaps/audio/2YAyM0aHFRU_150_160.mp3,ok,10.0
2YQPwRLB1s0,30,40,True,data/raw/musiccaps/audio/2YQPwRLB1s0_30_40.mp3,corrupt,
2ZB7DUGOdZw,30,40,True,data/raw/musiccaps/audio/2ZB7DUGOdZw_30_40.mp3,ok,10.0
2ZYzviKuq9w,30,40,False,data/raw/musiccaps/audio/2ZYzviKuq9w_30_40.mp3,ok,10.0
2ZfthfWQowE,30,40,True,data/raw/musiccaps/audio/2ZfthfWQowE_30_40.mp3,ok,10.0
2ZgEbNi--8Q,30,40,True,data/raw/musiccaps/audio/2ZgEbNi--8Q_30_40.mp3,corrupt,
2ZogsGp-T4o,30,40,True,data/raw/musiccaps/audio/2ZogsGp-T4o_30_40.mp3,ok,10.0
2ZrqWkdwVzo,30,40,False,data/raw/musiccaps/audio/2ZrqWkdwVzo_30_40.mp3,ok,10.0
2_Vk3tmqz-0,30,40,True,data/raw/musiccaps/audio/2_Vk3tmqz-0_30_40.mp3,ok,10.0
2_kLD3IbF2c,10,20,True,data/raw/musiccaps/audio/2_kLD3IbF2c_10_20.mp3,ok,10.0
2_mFg42LlUI,70,80,False,data/raw/musiccaps/audio/2_mFg42LlUI_70_80.mp3,ok,10.0
2aPVOidHLXI,190,200,True,data/raw/musiccaps/audio/2aPVOidHLXI_190_200.mp3,corrupt,
2bCuw7U_Rac,390,400,True,data/raw/musiccaps/audio/2bCuw7U_Rac_390_400.mp3,ok,10.0
2bcnAoZbptI,0,10,False,data/raw/musiccaps/audio/2bcnAoZbptI_0_10.mp3,ok,9.993
2ctgUIqyaBk,20,30,False,data/raw/musiccaps/audio/2ctgUIqyaBk_20_30.mp3,ok,10.0
2cxs73i3l1M,120,130,False,data/raw/musiccaps/audio/2cxs73i3l1M_120_130.mp3,ok,10.0
2cxvYC9QZac,30,40,True,data/raw/musiccaps/audio/2cxvYC9QZac_30_40.mp3,corrupt,
2dyEnOo3yJ8,330,340,True,data/raw/musiccaps/audio/2dyEnOo3yJ8_330_340.mp3,ok,10.0
2dyxjGTXSpA,30,40,True,data/raw/musiccaps/audio/2dyxjGTXSpA_30_40.mp3,ok,10.0
2f1UXGix_Cw,30,40,True,data/raw/musiccaps/audio/2f1UXGix_Cw_30_40.mp3,ok,10.0
2f7NnTVQzR0,150,160,True,data/raw/musiccaps/audio/2f7NnTVQzR0_150_160.mp3,corrupt,
2gc1L3g1itU,20,30,False,data/raw/musiccaps/audio/2gc1L3g1itU_20_30.mp3,corrupt,
2gvyOxKuQPY,110,120,False,data/raw/musiccaps/audio/2gvyOxKuQPY_110_120.mp3,ok,10.0
2hgvuYGc95o,80,90,False,,missing,
2i4UNf8tjvU,30,40,True,data/raw/musiccaps/audio/2i4UNf8tjvU_30_40.mp3,ok,10.0
2iFgXSXdqLo,30,40,False,data/raw/musiccaps/audio/2iFgXSXdqLo_30_40.mp3,corrupt,
2juYRZnhF3g,30,40,True,data/raw/musiccaps/audio/2juYRZnhF3g_30_40.mp3,ok,10.0
2kORDnISun4,30,40,False,data/raw/musiccaps/audio/2kORDnISun4_30_40.mp3,ok,10.0
2kY_ZG78V-g,270,280,False,data/raw/musiccaps/audio/2kY_ZG78V-g_270_280.mp3,corrupt,
2kcSUBkFbaQ,30,40,True,data/raw/musiccaps/audio/2kcSUBkFbaQ_30_40.mp3,ok,10.0
2lBZ6yPW9WU,360,370,False,data/raw/musiccaps/audio/2lBZ6yPW9WU_360_370.mp3,ok,10.0
2nsZhXxes68,60,70,True,data/raw/musiccaps/audio/2nsZhXxes68_60_70.mp3,ok,10.0
2o1p83UjJFA,30,40,True,data/raw/musiccaps/audio/2o1p83UjJFA_30_40.mp3,ok,10.0
2pTnwe3DzCs,150,160,False,data/raw/musiccaps/audio/2pTnwe3DzCs_150_160.mp3,ok,10.0
2qO-OQtOBK0,30,40,True,data/raw/musiccaps/audio/2qO-OQtOBK0_30_40.mp3,ok,10.0
2sIfE3KOi5s,30,40,True,data/raw/musiccaps/audio/2sIfE3KOi5s_30_40.mp3,ok,10.0
2uagA3ujRtM,0,10,True,data/raw/musiccaps/audio/2uagA3ujRtM_0_10.mp3,ok,10.0
2umjh27MkjU,320,330,False,data/raw/musiccaps/audio/2umjh27MkjU_320_330.mp3,ok,10.0
2unse6chkMU,30,40,False,data/raw/musiccaps/audio/2unse6chkMU_30_40.mp3,ok,10.0
2uvHgwAljPA,30,40,True,data/raw/musiccaps/audio/2uvHgwAljPA_30_40.mp3,corrupt,
2vQTq4QLP8U,100,110,True,data/raw/musiccaps/audio/2vQTq4QLP8U_100_110.mp3,ok,10.0
2wGkbHl3IUE,110,120,False,data/raw/musiccaps/audio/2wGkbHl3IUE_110_120.mp3,corrupt,
2wZCoeq9Ppc,80,90,False,data/raw/musiccaps/audio/2wZCoeq9Ppc_80_90.mp3,ok,10.0
2x4694ExyCU,310,320,True,data/raw/musiccaps/audio/2x4694ExyCU_310_320.mp3,ok,10.0
2x9735gU01s,30,40,False,data/raw/musiccaps/audio/2x9735gU01s_30_40.mp3,ok,10.0
2xATintzaj4,60,70,False,data/raw/musiccaps/audio/2xATintzaj4_60_70.mp3,ok,10.0
2xGRCsW6-Bk,100,110,True,data/raw/musiccaps/audio/2xGRCsW6-Bk_100_110.mp3,ok,10.0
2xQuWif8axE,30,40,True,data/raw/musiccaps/audio/2xQuWif8axE_30_40.mp3,ok,10.0
2xtOqrNKH5s,23,33,True,data/raw/musiccaps/audio/2xtOqrNKH5s_23_33.mp3,corrupt,
2y1QnNBaxAU,30,40,False,data/raw/musiccaps/audio/2y1QnNBaxAU_30_40.mp3,ok,10.0
2z1elo4ucis,120,130,False,data/raw/musiccaps/audio/2z1elo4ucis_120_130.mp3,ok,10.0
2zjtZYqg3Ow,30,40,True,data/raw/musiccaps/audio/2zjtZYqg3Ow_30_40.mp3,ok,10.0
2zo5z1I0CeM,150,160,False,data/raw/musiccaps/audio/2zo5z1I0CeM_150_160.mp3,ok,10.0
2zpITTJiw7Q,30,40,False,data/raw/musiccaps/audio/2zpITTJiw7Q_30_40.mp3,ok,10.0
2zrPFxxT1VM,30,40,False,data/raw/musiccaps/audio/2zrPFxxT1VM_30_40.mp3,ok,10.0
3-_QS346VWo,30,40,False,data/raw/musiccaps/audio/3-_QS346VWo_30_40.mp3,ok,10.0
30tNWUyJCog,140,150,False,data/raw/musiccaps/audio/30tNWUyJCog_140_150.mp3,ok,10.0
31DNFoW3NAw,30,40,False,data/raw/musiccaps/audio/31DNFoW3NAw_30_40.mp3,ok,10.0
31O2j4aAgYU,30,40,True,data/raw/musiccaps/audio/31O2j4aAgYU_30_40.mp3,ok,10.0
31iD2VPLMxQ,30,40,False,data/raw/musiccaps/audio/31iD2VPLMxQ_30_40.mp3,ok,10.0
32C6w8V7TX8,30,40,True,,missing,
32iayLTRmxg,30,40,False,data/raw/musiccaps/audio/32iayLTRmxg_30_40.mp3,ok,10.0
338iZ76huSQ,80,90,False,data/raw/musiccaps/audio/338iZ76huSQ_80_90.mp3,ok,10.0
33LJ36nAozM,30,40,False,data/raw/musiccaps/audio/33LJ36nAozM_30_40.mp3,ok,10.0
33dCbb1MyYU,30,40,True,data/raw/musiccaps/audio/33dCbb1MyYU_30_40.mp3,ok,10.0
35b9UHjagaI,30,40,True,data/raw/musiccaps/audio/35b9UHjagaI_30_40.mp3,ok,10.0
36ToDxW_hns,90,100,True,data/raw/musiccaps/audio/36ToDxW_hns_90_100.mp3,ok,10.0
374R7te0ra0,30,40,False,data/raw/musiccaps/audio/374R7te0ra0_30_40.mp3,ok,10.0
38R9Vnwt890,30,40,True,data/raw/musiccaps/audio/38R9Vnwt890_30_40.mp3,ok,10.0
390At7lW4iw,0,10,True,data/raw/musiccaps/audio/390At7lW4iw_0_10.mp3,ok,9.993
39MksqVeLdY,390,400,False,data/raw/musiccaps/audio/39MksqVeLdY_390_400.mp3,corrupt,
3B-YYTbpFZE,30,40,False,data/raw/musiccaps/audio/3B-YYTbpFZE_30_40.mp3,ok,10.0
3C-5_z01Olc,30,40,False,data/raw/musiccaps/audio/3C-5_z01Olc_30_40.mp3,ok,10.0
3ClbaJYWVO4,30,40,True,data/raw/musiccaps/audio/3ClbaJYWVO4_30_40.mp3,ok,10.0
3EXXs3x4Ius,30,40,False,data/raw/musiccaps/audio/3EXXs3x4Ius_30_40.mp3,ok,10.0
3EtbIWF_ynU,30,40,True,data/raw/musiccaps/audio/3EtbIWF_ynU_30_40.mp3,ok,10.0
3FJFcgaa0oE,10,20,False,data/raw/musiccaps/audio/3FJFcgaa0oE_10_20.mp3,wrong_duration,0.007800453514739229
3Gyi7AvDLzc,30,40,True,data/raw/musiccaps/audio/3Gyi7AvDLzc_30_40.mp3,corrupt,
3HtfWSbmuAc,30,40,False,data/raw/musiccaps/audio/3HtfWSbmuAc_30_40.mp3,corrupt,
3IYd8cCmUkQ,60,70,False,data/raw/musiccaps/audio/3IYd8cCmUkQ_60_70.mp3,ok,10.0
3JYQgXudiH8,240,250,True,data/raw/musiccaps/audio/3JYQgXudiH8_240_250.mp3,ok,10.0
3KQy3Cajo4E,150,160,False,data/raw/musiccaps/audio/3KQy3Cajo4E_150_160.mp3,ok,10.0
3KdyWJ6wTOw,30,40,False,data/raw/musiccaps/audio/3KdyWJ6wTOw_30_40.mp3,corrupt,
3NAqH9LYDyU,30,40,False,data/raw/musiccaps/audio/3NAqH9LYDyU_30_40.mp3,ok,10.0
3Nwsd439zmU,260,270,False,data/raw/musiccaps/audio/3Nwsd439zmU_260_270.mp3,ok,10.0
3OLeJZF4oI0,290,300,False,data/raw/musiccaps/audio/3OLeJZF4oI0_290_300.mp3,ok,10.0
3OUNEL8XaR0,30,40,True,data/raw/musiccaps/audio/3OUNEL8XaR0_30_40.mp3,ok,10.0
3OWArQGgmm0,40,50,True,data/raw/musiccaps/audio/3OWArQGgmm0_40_50.mp3,corrupt,
3PoC1-xd4Yw,30,40,False,data/raw/musiccaps/audio/3PoC1-xd4Yw_30_40.mp3,ok,10.0
3PuzzYmTDA4,70,80,False,data/raw/musiccaps/audio/3PuzzYmTDA4_70_80.mp3,corrupt,
3PwR0D7CuwM,30,40,False,data/raw/musiccaps/audio/3PwR0D7CuwM_30_40.mp3,ok,10.0
3QNFY4MKTy4,70,80,False,data/raw/musiccaps/audio/3QNFY4MKTy4_70_80.mp3,ok,10.0
3QqVP0odOw4,260,270,False,data/raw/musiccaps/audio/3QqVP0odOw4_260_270.mp3,ok,10.0
3R8xDvhJk54,30,40,True,data/raw/musiccaps/audio/3R8xDvhJk54_30_40.mp3,ok,10.0
3TO4C7SiC7I,30,40,True,,missing,
3TP1itJqv-E,30,40,False,data/raw/musiccaps/audio/3TP1itJqv-E_30_40.mp3,ok,10.0
3TQmts_MxyQ,30,40,True,data/raw/musiccaps/audio/3TQmts_MxyQ_30_40.mp3,ok,10.0
3UHHjbO0ThM,30,40,False,data/raw/musiccaps/audio/3UHHjbO0ThM_30_40.mp3,ok,10.0
3VEMHWnewuc,10,20,False,,missing,
3VTinB14Pmw,30,40,True,data/raw/musiccaps/audio/3VTinB14Pmw_30_40.mp3,ok,10.0
3Wdxjm-h36w,270,280,True,data/raw/musiccaps/audio/3Wdxjm-h36w_270_280.mp3,ok,10.0
3XL825fK6UM,130,140,False,data/raw/musiccaps/audio/3XL825fK6UM_130_140.mp3,ok,10.0
3XRjrSOVBnQ,240,250,False,data/raw/musiccaps/audio/3XRjrSOVBnQ_240_250.mp3,ok,10.0
3XeMR8lX0dg,30,40,True,data/raw/musiccaps/audio/3XeMR8lX0dg_30_40.mp3,ok,10.0
3Xoz87_SUdw,430,440,False,data/raw/musiccaps/audio/3Xoz87_SUdw_430_440.mp3,ok,10.0
3Yc7_n6mDsI,40,50,False,data/raw/musiccaps/audio/3Yc7_n6mDsI_40_50.mp3,corrupt,
3YuO2UOYKRk,30,40,True,data/raw/musiccaps/audio/3YuO2UOYKRk_30_40.mp3,corrupt,
3Z74i_FWs3o,110,120,True,data/raw/musiccaps/audio/3Z74i_FWs3o_110_120.mp3,corrupt,
3ZhyXbwFQAM,200,210,False,data/raw/musiccaps/audio/3ZhyXbwFQAM_200_210.mp3,ok,10.0
3ZyuBJEbmJM,30,40,False,data/raw/musiccaps/audio/3ZyuBJEbmJM_30_40.mp3,corrupt,
3_M9ZMo5TiU,130,140,True,data/raw/musiccaps/audio/3_M9ZMo5TiU_130_140.mp3,ok,10.0
3b3s0TvjGwA,0,10,True,data/raw/musiccaps/audio/3b3s0TvjGwA_0_10.mp3,ok,9.993
3bg0iy-ypcw,30,40,True,data/raw/musiccaps/audio/3bg0iy-ypcw_30_40.mp3,ok,10.0
3cEQfNZ_F1w,30,40,False,data/raw/musiccaps/audio/3cEQfNZ_F1w_30_40.mp3,ok,10.0
3dUo62RsD00,30,40,True,data/raw/musiccaps/audio/3dUo62RsD00_30_40.mp3,corrupt,
3dzR3ZWOe8Y,410,420,False,data/raw/musiccaps/audio/3dzR3ZWOe8Y_410_420.mp3,ok,10.0
3e6GleQ9sl0,30,40,False,data/raw/musiccaps/audio/3e6GleQ9sl0_30_40.mp3,ok,10.0
